PersonId,DoBAssigned,Sex
19552,1980-01-01,Female
19553,1936-01-01,Female
19554,1997-01-01,Female
19555,1998-01-01,Female
19556,1964-01-01,Female
19557,1989-01-01,Female
19558,1981-01-01,Male
19559,1973-01-01,Female
19560,1983-01-01,Male
19561,1970-01-01,Female
19562,1968-01-01,Male
19563,1969-01-01,Female
19564,1944-01-01,Female
19565,1976-01-01,Female
19566,1968-01-01,Female
19567,1965-01-01,Male
19568,1943-01-01,Male
19569,1989-01-01,Male
19570,1992-01-01,Female
19571,1999-01-01,Male
19572,1975-01-01,Female
19573,1954-01-01,Male
19574,2001-01-01,Female
19575,1977-01-01,Female
19576,1969-01-01,Female
19577,1982-01-01,Male
19578,1993-01-01,Male
19579,1977-01-01,Female
19580,1965-01-01,Male
19581,1995-01-01,Male
19582,1971-01-01,Male
19583,1958-01-01,Female
19584,1966-01-01,Male
19585,1999-01-01,Male
19586,1931-01-01,Female
19587,1976-01-01,Female
19588,1993-01-01,Female
19589,1984-01-01,Male
19590,1933-01-01,Female
19591,1939-01-01,Female
19592,1986-01-01,Male
19593,1991-01-01,Female
19594,1972-01-01,Female
19595,1969-01-01,Female
19596,1917-01-01,Female
19597,1969-01-01,Female
19598,1966-01-01,Female
19599,1928-01-01,Female
19600,1973-01-01,Female
19601,1954-01-01,Female
19602,1964-01-01,Female
19603,1990-01-01,Male
19604,1977-01-01,Female
19605,1945-01-01,Male
19606,1928-01-01,Male
19607,1982-01-01,Male
19608,1970-01-01,Female
19609,1959-01-01,Female
19610,1995-01-01,Male
19611,1965-01-01,Female
19612,1965-01-01,Female
19613,1992-01-01,Female
19614,1986-01-01,Male
19615,1938-01-01,Female
19616,1990-01-01,Male
19617,1972-01-01,Female
19618,1930-01-01,Male
19619,1976-01-01,Female
19620,1960-01-01,Female
19621,1956-01-01,Female
19622,1997-01-01,Male
19623,1971-01-01,Male
19624,1983-01-01,Female
19625,1985-01-01,Female
19626,1971-01-01,Male
19627,1973-01-01,Female
19628,1992-01-01,Male
19629,1993-01-01,Male
19630,1973-01-01,Male
19631,1930-01-01,Male
19632,1971-01-01,Female
19633,1937-01-01,Female
19634,1957-01-01,Female
19635,1978-01-01,Male
19636,1938-01-01,Female
19637,1959-01-01,Male
19638,1979-01-01,Male
19639,1954-01-01,Female
19640,1987-01-01,Male
19641,1974-01-01,Female
19642,1934-01-01,Female
19643,1980-01-01,Female
19644,1998-01-01,Female
19645,1941-01-01,Female
19646,1973-01-01,Female
19647,1979-01-01,Female
19648,1949-01-01,Male
19649,1964-01-01,Male
19650,1998-01-01,Female
19651,1960-01-01,Male
19652,1993-01-01,Male
19653,1984-01-01,Male
19654,1952-01-01,Female
19655,1953-01-01,Female
19656,1954-01-01,Male
19657,1963-01-01,Male
19658,2001-01-01,Male
19659,1950-01-01,Male
19660,1998-01-01,Male
19661,1924-01-01,Female
19662,1972-01-01,Female
19663,1978-01-01,Female
19664,1972-01-01,Female
19665,1968-01-01,Female
19666,1921-01-01,Male
19667,1957-01-01,Male
19668,1994-01-01,Female
19669,1997-01-01,Male
19670,1998-01-01,Male
19671,1955-01-01,Female
19672,1995-01-01,Male
19673,1976-01-01,Female
19674,1973-01-01,Male
19675,1954-01-01,Female
19676,1998-01-01,Female
19677,1984-01-01,Male
19678,1989-01-01,Female
19679,1979-01-01,Male
19680,1972-01-01,Female
19681,1964-01-01,Female
19682,1938-01-01,Male
19683,1962-01-01,Male
19684,1961-01-01,Male
19685,1982-01-01,Male
19686,1974-01-01,Female
19687,1974-01-01,Male
19688,1930-01-01,Male
19689,1995-01-01,Female
19690,1986-01-01,Male
19691,1993-01-01,Female
19692,1979-01-01,Male
19693,1942-01-01,Male
19694,1979-01-01,Female
19695,2001-01-01,Male
19696,1997-01-01,Male
19697,1990-01-01,Female
19698,1952-01-01,Male
19699,1937-01-01,Male
19700,1938-01-01,Female
19701,1951-01-01,Female
19702,1967-01-01,Female
19703,1956-01-01,Male
19704,1980-01-01,Male
19705,1979-01-01,Female
19706,1993-01-01,Female
19707,1964-01-01,Male
19708,1979-01-01,Female
19709,1957-01-01,Male
19710,1965-01-01,Female
19711,1974-01-01,Female
19712,1942-01-01,Female
19713,1961-01-01,Female
19714,1974-01-01,Male
19715,1976-01-01,Male
19716,1981-01-01,Female
19717,1949-01-01,Female
19718,1925-01-01,Male
19719,1975-01-01,Male
19720,1964-01-01,Male
19721,1964-01-01,Female
19722,1973-01-01,Male
19723,1956-01-01,Female
19724,1977-01-01,Male
19725,1977-01-01,Female
19726,1952-01-01,Female
19727,1975-01-01,Female
19728,1967-01-01,Female
19729,1995-01-01,Female
19730,1964-01-01,Male
19731,1969-01-01,Female
19732,1975-01-01,Male
19733,1970-01-01,Male
19734,1974-01-01,Male
19735,1955-01-01,Male
19736,1942-01-01,Female
19737,1976-01-01,Female
19738,1971-01-01,Male
19739,1978-01-01,Female
19740,1929-01-01,Female
19741,1974-01-01,Male
19742,1974-01-01,Male
19743,1997-01-01,Male
19744,1943-01-01,Female
19745,1925-01-01,0
19746,1964-01-01,Male
19747,1957-01-01,Male
19748,1997-01-01,Female
19749,1954-01-01,Female
19750,1963-01-01,Female
19751,1998-01-01,Male
19752,1962-01-01,Female
19753,1994-01-01,Female
19754,1971-01-01,Male
19755,1981-01-01,Male
19756,1967-01-01,Female
19757,1953-01-01,Female
19758,1980-01-01,Female
19759,1936-01-01,Female
19760,1975-01-01,Female
19761,1999-01-01,Male
19762,1936-01-01,Female
19763,1963-01-01,Female
19764,1971-01-01,Male
19765,1998-01-01,Female
19766,1970-01-01,Female
19767,1971-01-01,Female
19768,1964-01-01,Male
19769,1979-01-01,Female
19770,1946-01-01,Male
19771,1990-01-01,Male
19772,1997-01-01,Male
19773,1989-01-01,Male
19774,1962-01-01,Female
19775,1978-01-01,Female
19776,2001-01-01,Male
19777,1986-01-01,Male
19778,1976-01-01,Male
19779,1988-01-01,Female
19780,1945-01-01,Male
19781,1972-01-01,Female
19782,1983-01-01,Male
19783,1932-01-01,Female
19784,1921-01-01,Female
19785,1992-01-01,Female
19786,1953-01-01,Female
19787,1982-01-01,Female
19788,1953-01-01,Female
19789,1964-01-01,Male
19790,1972-01-01,Male
19791,1978-01-01,Female
19792,1988-01-01,Male
19793,1985-01-01,Male
19794,1937-01-01,Female
19795,1957-01-01,Female
19796,1940-01-01,Female
19797,1934-01-01,Female
19798,1998-01-01,Male
19799,1945-01-01,Female
19800,1965-01-01,Female
19801,1978-01-01,Female
19802,1979-01-01,Female
19803,1988-01-01,Female
19804,1953-01-01,Female
19805,1941-01-01,Female
19806,1980-01-01,Female
19807,1951-01-01,Female
19808,1990-01-01,Female
19809,1967-01-01,Female
19810,1990-01-01,Male
19811,1998-01-01,Male
19812,1992-01-01,Male
19813,1984-01-01,Female
19814,1964-01-01,Male
19815,1997-01-01,Female
19816,1973-01-01,Male
19817,1939-01-01,Male
19818,1964-01-01,Male
19819,1980-01-01,Female
19820,1998-01-01,Male
19821,1966-01-01,Female
19822,1998-01-01,Female
19823,1986-01-01,Female
19824,1962-01-01,Male
19825,1940-01-01,Male
19826,1927-01-01,Male
19827,1987-01-01,Male
19828,1997-01-01,Male
19829,1990-01-01,Male
19830,1990-01-01,Female
19831,1975-01-01,Female
19832,1984-01-01,Female
19833,1970-01-01,Female
19834,1975-01-01,Male
19835,1994-01-01,Male
19836,1971-01-01,Male
19837,1934-01-01,Male
19838,1972-01-01,Female
19839,1940-01-01,Male
19840,1968-01-01,Female
19841,1977-01-01,Female
19842,1980-01-01,Female
19843,1964-01-01,Female
19844,1963-01-01,Female
19845,1968-01-01,Male
19846,1998-01-01,Male
19847,1959-01-01,Male
19848,1972-01-01,Female
19849,1987-01-01,Female
19850,1977-01-01,Female
19851,1943-01-01,Male
19852,1940-01-01,Female
19853,1988-01-01,Female
19854,1999-01-01,Female
19855,1978-01-01,Male
19856,1982-01-01,Female
19857,1973-01-01,Female
19858,1980-01-01,Female
19859,1996-01-01,Female
19860,1976-01-01,Female
19861,1965-01-01,Male
19862,1985-01-01,Female
19863,1925-01-01,Male
19864,1988-01-01,Male
19865,1986-01-01,Male
19866,1968-01-01,Female
19867,1978-01-01,Female
19868,1980-01-01,Male
19869,1984-01-01,Female
19870,1957-01-01,Female
19871,1963-01-01,Female
19872,1955-01-01,Female
19873,1973-01-01,Female
19874,1939-01-01,Female
19875,1963-01-01,Female
19876,1998-01-01,Female
19877,1959-01-01,Female
19878,1934-01-01,Male
19879,1964-01-01,Female
19880,1984-01-01,Male
19881,1974-01-01,Male
19882,1957-01-01,Male
19883,1981-01-01,Male
19884,1981-01-01,Female
19885,1954-01-01,Female
19886,1982-01-01,Female
19887,1940-01-01,Male
19888,1959-01-01,Male
19889,1937-01-01,Male
19890,1959-01-01,Female
19891,1967-01-01,Female
19892,1964-01-01,Female
19893,1945-01-01,Male
19894,1965-01-01,Female
19895,1968-01-01,Male
19896,1971-01-01,Female
19897,1948-01-01,Male
19898,1992-01-01,Female
19899,1984-01-01,Female
19900,1993-01-01,Female
19901,1987-01-01,Female
19902,1997-01-01,Male
19903,1993-01-01,Male
19904,1993-01-01,Female
19905,1959-01-01,Female
19906,1950-01-01,Female
19907,1999-01-01,Female
19908,1962-01-01,Male
19909,1987-01-01,Female
19910,1982-01-01,Female
19911,1980-01-01,Female
19912,1999-01-01,Female
19913,1964-01-01,Male
19914,1975-01-01,Male
19915,1971-01-01,Female
19916,1970-01-01,Female
19917,2000-01-01,Male
19918,1977-01-01,Female
19919,1968-01-01,Female
19920,1959-01-01,Male
19921,1977-01-01,Male
19922,1951-01-01,Male
19923,1974-01-01,Male
19924,1951-01-01,Female
19925,1990-01-01,Male
19926,1952-01-01,Male
19927,1977-01-01,Female
19928,1922-01-01,Female
19929,1964-01-01,Female
19930,1938-01-01,Female
19931,1954-01-01,Female
19932,1999-01-01,Female
19933,1982-01-01,Female
19934,1999-01-01,Female
19935,1974-01-01,Female
19936,1961-01-01,Female
19937,1999-01-01,Male
19938,1971-01-01,Female
19939,1970-01-01,Female
19940,2000-01-01,Male
19941,1958-01-01,Female
19942,1965-01-01,Female
19943,1975-01-01,Female
19944,1992-01-01,Male
19945,1969-01-01,Female
19946,1982-01-01,Female
19947,1999-01-01,Male
19948,1985-01-01,Female
19949,1977-01-01,Female
19950,1995-01-01,Male
19951,1998-01-01,Male
19952,1980-01-01,Female
19953,1981-01-01,Male
19954,1950-01-01,Male
19955,1988-01-01,Male
19956,1975-01-01,Male
19957,1963-01-01,Female
19958,1971-01-01,Male
19959,1983-01-01,Female
19960,1978-01-01,Female
19961,1979-01-01,Female
19962,1921-01-01,Male
19963,1981-01-01,Female
19964,1977-01-01,Male
19965,1946-01-01,Male
19966,1918-01-01,Female
19967,1995-01-01,Female
19968,1982-01-01,Female
19969,1999-01-01,Male
19970,1905-01-01,Female
19971,1983-01-01,Female
19972,1985-01-01,Male
19973,1998-01-01,Female
19974,1960-01-01,Female
19975,1981-01-01,Female
19976,1999-01-01,Female
19977,1972-01-01,Female
19978,1996-01-01,Male
19979,1926-01-01,Female
19980,1992-01-01,Male
19981,1958-01-01,Female
19982,1944-01-01,Male
19983,1985-01-01,Female
19984,1959-01-01,Male
19985,1986-01-01,Female
19986,1975-01-01,Female
19987,1983-01-01,Male
19988,1993-01-01,Male
19989,1971-01-01,Male
19990,1954-01-01,Female
19991,1977-01-01,Female
19992,1980-01-01,Male
19993,1988-01-01,Female
19994,1961-01-01,Male
19995,1994-01-01,Male
19996,1955-01-01,Female
19997,1980-01-01,Female
19998,1950-01-01,Male
19999,1965-01-01,Female
20000,2002-01-01,Female
20001,1959-01-01,Female
20002,1975-01-01,Female
20003,1914-01-01,Male
20004,1926-01-01,Female
20005,1994-01-01,Male
20006,2002-01-01,Female
20007,1981-01-01,Male
20008,1925-01-01,Female
20009,1963-01-01,Male
20010,1974-01-01,Female
20011,1936-01-01,Male
20012,1987-01-01,Female
20013,1965-01-01,Male
20014,1970-01-01,Male
20015,1997-01-01,Male
20016,1970-01-01,Male
20017,1973-01-01,Female
20018,1970-01-01,Male
20019,1954-01-01,Female
20020,1992-01-01,Female
20021,1975-01-01,Male
20022,1991-01-01,Male
20023,1958-01-01,Male
20024,1997-01-01,Female
20025,1946-01-01,Male
20026,1995-01-01,Male
20027,1973-01-01,Male
20028,1950-01-01,Male
20029,1994-01-01,Male
20030,1980-01-01,Male
20031,1969-01-01,Female
20032,1959-01-01,Female
20033,2000-01-01,Female
20034,2002-01-01,Male
20035,1954-01-01,Female
20036,1992-01-01,Female
20037,1997-01-01,Female
20038,1979-01-01,Male
20039,1975-01-01,Female
20040,1990-01-01,Male
20041,1939-01-01,Male
20042,1941-01-01,Female
20043,1995-01-01,Male
20044,1996-01-01,Female
20045,2001-01-01,Male
20046,1977-01-01,Male
20047,1977-01-01,Female
20048,1963-01-01,Female
20049,1931-01-01,Male
20050,1985-01-01,Female
20051,1912-01-01,Female
20052,1983-01-01,Female
20053,1965-01-01,Male
20054,1965-01-01,Male
20055,1997-01-01,Female
20056,1971-01-01,Female
20057,1990-01-01,Male
20058,1952-01-01,Female
20059,1988-01-01,Male
20060,1971-01-01,Female
20061,1989-01-01,Male
20062,1969-01-01,Female
20063,1991-01-01,Female
20064,1914-01-01,Female
20065,1963-01-01,Female
20066,1985-01-01,Male
20067,1954-01-01,Male
20068,1981-01-01,Female
20069,1992-01-01,Female
20070,1944-01-01,Male
20071,1991-01-01,Male
20072,1938-01-01,Female
20073,1995-01-01,Female
20074,1954-01-01,Female
20075,1966-01-01,Female
20076,1964-01-01,Male
20077,1962-01-01,Male
20078,1997-01-01,Male
20079,1943-01-01,Female
20080,1969-01-01,Female
20081,1981-01-01,Male
20082,1964-01-01,Female
20083,1918-01-01,Male
20084,1997-01-01,Male
20085,1954-01-01,Male
20086,1984-01-01,Male
20087,1970-01-01,Female
20088,1944-01-01,Male
20089,1921-01-01,Female
20090,1970-01-01,Male
20091,1987-01-01,Male
20092,1987-01-01,Male
20093,1976-01-01,Male
20094,1964-01-01,Male
20095,1955-01-01,Male
20096,1964-01-01,Male
20097,1979-01-01,Female
20098,1976-01-01,Male
20099,1978-01-01,Female
20100,1963-01-01,Female
20101,1991-01-01,Male
20102,2000-01-01,Male
20103,1946-01-01,Female
20104,1958-01-01,Male
20105,1943-01-01,Female
20106,1936-01-01,Female
20107,1973-01-01,Female
20108,1923-01-01,Female
20109,1994-01-01,Female
20110,1966-01-01,Female
20111,1971-01-01,Female
20112,1975-01-01,Female
20113,1926-01-01,Female
20114,1942-01-01,Female
20115,1978-01-01,Female
20116,1987-01-01,Male
20117,1972-01-01,Male
20118,1986-01-01,Male
20119,1985-01-01,Female
20120,1978-01-01,Female
20121,1989-01-01,Male
20122,1996-01-01,Male
20123,1976-01-01,Female
20124,1984-01-01,Female
20125,1951-01-01,Female
20126,1971-01-01,Female
20127,1934-01-01,Male
20128,1970-01-01,Female
20129,1993-01-01,Female
20130,1947-01-01,Male
20131,1985-01-01,Male
20132,1975-01-01,Male
20133,1980-01-01,Male
20134,1957-01-01,Male
20135,1977-01-01,Female
20136,1948-01-01,Female
20137,1990-01-01,Female
20138,1968-01-01,Female
20139,2001-01-01,Male
20140,1998-01-01,Male
20141,1994-01-01,Male
20142,1930-01-01,Female
20143,1967-01-01,Female
20144,1992-01-01,Male
20145,1995-01-01,Male
20146,1945-01-01,Male
20147,1967-01-01,Female
20148,1990-01-01,Female
20149,1975-01-01,Male
20150,1981-01-01,Female
20151,1986-01-01,Male
20152,1995-01-01,Male
20153,1959-01-01,Female
20154,1996-01-01,Male
20155,1937-01-01,Male
20156,1971-01-01,Male
20157,1952-01-01,Male
20158,1999-01-01,Female
20159,1967-01-01,Female
20160,1962-01-01,Female
20161,1980-01-01,Female
20162,1986-01-01,Male
20163,1932-01-01,Male
20164,1951-01-01,Female
20165,1988-01-01,Male
20166,1965-01-01,Female
20167,1982-01-01,Male
20168,1974-01-01,Male
20169,1954-01-01,Female
20170,1995-01-01,Female
20171,1967-01-01,Female
20172,1950-01-01,Female
20173,1987-01-01,Male
20174,1999-01-01,Female
20175,1934-01-01,Male
20176,1970-01-01,Female
20177,1963-01-01,Female
20178,1929-01-01,Male
20179,1974-01-01,Female
20180,1970-01-01,Male
20181,1970-01-01,Male
20182,1914-01-01,Female
20183,1975-01-01,Female
20184,1997-01-01,Male
20185,1995-01-01,Male
20186,1951-01-01,Male
20187,1980-01-01,Female
20188,1960-01-01,Male
20189,1967-01-01,Male
20190,1974-01-01,Female
20191,1927-01-01,Male
20192,1997-01-01,Female
20193,1976-01-01,Male
20194,1969-01-01,Female
20195,1969-01-01,Female
20196,1996-01-01,Female
20197,1973-01-01,Female
20198,2001-01-01,Female
20199,1951-01-01,Female
20200,1969-01-01,Female
20201,1967-01-01,Female
20202,1955-01-01,Male
20203,1907-01-01,Female
20204,1917-01-01,Female
20205,1988-01-01,Male
20206,1995-01-01,Male
20207,1993-01-01,Female
20208,1966-01-01,Male
20209,1949-01-01,Male
20210,1998-01-01,Male
20211,1961-01-01,Male
20212,1980-01-01,Female
20213,1950-01-01,Male
20214,1968-01-01,Female
20215,1987-01-01,Female
20216,1960-01-01,Female
20217,1967-01-01,Female
20218,1979-01-01,Female
20219,1972-01-01,Male
20220,1981-01-01,Male
20221,1959-01-01,Female
20222,1972-01-01,Female
20223,1994-01-01,Male
20224,1977-01-01,Male
20225,1964-01-01,Female
20226,1963-01-01,Male
20227,1985-01-01,Female
20228,1959-01-01,Female
20229,1997-01-01,Female
20230,1938-01-01,Female
20231,1992-01-01,Male
20232,1961-01-01,Female
20233,1962-01-01,Female
20234,1976-01-01,Male
20235,1946-01-01,Male
20236,1957-01-01,Male
20237,1940-01-01,Male
20238,1959-01-01,Male
20239,1967-01-01,Male
20240,1964-01-01,Female
20241,2000-01-01,Female
20242,1984-01-01,Female
20243,1979-01-01,Female
20244,1998-01-01,Male
20245,1970-01-01,Male
20246,1995-01-01,Male
20247,1999-01-01,Male
20248,1993-01-01,Female
20249,1972-01-01,Female
20250,1969-01-01,Female
20251,1997-01-01,Male
20252,1975-01-01,Female
20253,1985-01-01,Female
20254,1963-01-01,Female
20255,1966-01-01,Female
20256,1989-01-01,Female
20257,1998-01-01,Female
20258,1977-01-01,Female
20259,1980-01-01,Male
20260,1989-01-01,Female
20261,1898-01-01,Male
20262,1952-01-01,Female
20263,2001-01-01,Female
20264,1980-01-01,Male
20265,1967-01-01,Male
20266,1970-01-01,Female
20267,1980-01-01,Male
20268,1975-01-01,Male
20269,1989-01-01,Female
20270,1997-01-01,Male
20271,1992-01-01,Female
20272,1962-01-01,Female
20273,1978-01-01,Female
20274,1993-01-01,Male
20275,1968-01-01,Female
20276,1960-01-01,Male
20277,1921-01-01,Female
20278,1999-01-01,Female
20279,1984-01-01,Female
20280,1998-01-01,Male
20281,1971-01-01,Male
20282,1955-01-01,Male
20283,1984-01-01,Male
20284,1962-01-01,Female
20285,1995-01-01,Male
20286,1942-01-01,Male
20287,1955-01-01,Male
20288,2000-01-01,Female
20289,1970-01-01,Male
20290,1961-01-01,Female
20291,1986-01-01,Female
20292,1968-01-01,Male
20293,1982-01-01,Female
20294,1961-01-01,Female
20295,1988-01-01,Female
20296,1958-01-01,Female
20297,1930-01-01,Male
20298,1942-01-01,Female
20299,1995-01-01,Female
20300,1991-01-01,Female
20301,1995-01-01,Male
20302,1997-01-01,Male
20303,1918-01-01,Female
20304,1959-01-01,Female
20305,1927-01-01,Male
20306,1921-01-01,Female
20307,1979-01-01,Male
20308,1975-01-01,Female
20309,1941-01-01,Female
20310,1942-01-01,Female
20311,1934-01-01,Female
20312,1975-01-01,Male
20313,1973-01-01,Male
20314,1942-01-01,Female
20315,1900-01-01,Female
20316,1988-01-01,Female
20317,1990-01-01,Male
20318,1977-01-01,Male
20319,1945-01-01,Male
20320,1994-01-01,Male
20321,2000-01-01,Male
20322,1992-01-01,Female
20323,1939-01-01,Male
20324,1964-01-01,Male
20325,1966-01-01,Female
20326,1933-01-01,Male
20327,1964-01-01,Female
20328,1972-01-01,Female
20329,1992-01-01,Female
20330,1965-01-01,Female
20331,1943-01-01,Female
20332,1982-01-01,Male
20333,1970-01-01,Female
20334,1998-01-01,Male
20335,1998-01-01,Female
20336,1995-01-01,Male
20337,1973-01-01,Female
20338,1980-01-01,Male
20339,1985-01-01,Male
20340,1926-01-01,Male
20341,2001-01-01,Female
20342,1967-01-01,Male
20343,1966-01-01,Female
20344,1972-01-01,Female
20345,1974-01-01,Male
20346,1972-01-01,Female
20347,1989-01-01,Male
20348,1996-01-01,Male
20349,1980-01-01,Female
20350,1951-01-01,Female
20351,1989-01-01,Male
20352,1992-01-01,Male
20353,1964-01-01,Female
20354,1992-01-01,Female
20355,1943-01-01,Female
20356,1959-01-01,Male
20357,1983-01-01,Female
20358,2002-01-01,Male
20359,1992-01-01,Female
20360,2000-01-01,Female
20361,1985-01-01,Female
20362,1973-01-01,Male
20363,1997-01-01,Male
20364,1922-01-01,Male
20365,1998-01-01,Male
20366,1969-01-01,Male
20367,1935-01-01,Female
20368,1977-01-01,Female
20369,1980-01-01,Female
20370,1968-01-01,Female
20371,1965-01-01,Male
20372,1989-01-01,Male
20373,1958-01-01,Female
20374,1964-01-01,Female
20375,1972-01-01,Male
20376,1970-01-01,Female
20377,1978-01-01,Female
20378,1966-01-01,Female
20379,1970-01-01,Male
20380,1971-01-01,Female
20381,1997-01-01,Male
20382,1961-01-01,Female
20383,1979-01-01,Female
20384,1993-01-01,Female
20385,2001-01-01,Female
20386,1956-01-01,Female
20387,1992-01-01,Female
20388,1954-01-01,Female
20389,1978-01-01,Female
20390,1976-01-01,Female
20391,1976-01-01,Female
20392,2001-01-01,Male
20393,1957-01-01,Female
20394,1938-01-01,Female
20395,1960-01-01,Female
20396,2000-01-01,Female
20397,1969-01-01,Male
20398,1937-01-01,Female
20399,1963-01-01,Female
20400,1999-01-01,Female
20401,1982-01-01,Female
20402,1979-01-01,Female
20403,2000-01-01,Male
20404,1966-01-01,Female
20405,1969-01-01,Female
20406,1932-01-01,Male
20407,1956-01-01,Female
20408,1988-01-01,Female
20409,1960-01-01,Female
20410,1999-01-01,Female
20411,1942-01-01,Male
20412,1945-01-01,Male
20413,1922-01-01,Male
20414,1941-01-01,Male
20415,1939-01-01,Male
20416,1996-01-01,Female
20417,1940-01-01,Female
20418,1960-01-01,Male
20419,1972-01-01,Male
